cod-IBGE,nome,UF,cod-munic-IBGE,creation,cod-lex
2302057,Barroquinha,CE,02057,,1430
4202057,Balneário Barra do Sul,SC,02057,,1432
2202059,Cabeceiras do Piauí,PI,02059,,1434
4202073,Balneário Gaivota,SC,02073,,1436
2202075,Cajazeiras do Piauí,PI,02075,,1438
2102077,Bom Lugar,MA,02077,,1440
4202081,Bandeirante,SC,02081,,1442
2202083,Cajueiro da Praia,PI,02083,,1444
2202091,Caldeirão Grande do Piauí,PI,02091,,1446
4202099,Barra Bonita,SC,02099,,1448
2602100,Bom Conselho,PE,02100,,1450
3102100,Alto Rio Doce,MG,02100,,1452
5002100,Bela Vista,MS,02100,,1454
2102101,Brejo,MA,02101,,1456
3502101,Andradina,SP,02101,,1458
2502102,Boa Ventura,PB,02102,,1460
1502103,Cametá,PA,02103,,1462
2902104,Araci,BA,02104,,1464
2402105,Campo Redondo,RN,02105,,1466
4302105,Bento Gonçalves,RS,02105,,1468
2802106,Estância,SE,02106,,1470
3302106,Itaocara,RJ,02106,,1472
2302107,Baturité,CE,02107,,1474
4202107,Barra Velha,SC,02107,,1476
1302108,Japurá,AM,02108,,1478
2702108,Colônia Leopoldina,AL,02108,,1480
3202108,Ecoporanga,ES,02108,,1482
1702109,Araguaína,TO,02109,,1484
2202109,Campinas do Piauí,PI,02109,,1486
4102109,Astorga,PR,02109,,1488
2202117,Campo Alegre do Fidalgo,PI,02117,,1490
4202131,Bela Vista do Toldo,SC,02131,,1492
2202133,Campo Grande do Piauí,PI,02133,,1494
2102150,Brejo de Areia,MA,02150,,1496
2502151,Boa Vista,PB,02151,,1498
1502152,Canaã dos Carajás,PA,02152,,1500
4302154,Boa Vista das Missões,RS,02154,,1502
5202155,Araguapaz,GO,02155,,1504
4202156,Belmonte,SC,02156,,1506
1702158,Araguanã,TO,02158,,1508
5002159,Bodoquena,MS,02159,,1510
2202174,Campo Largo do Piauí,PI,02174,,1512
2102200,Buriti,MA,02200,,1514
3502200,Angatuba,SP,02200,,1516
2502201,Bom Jesus,PB,02201,,1518
1502202,Capanema,PA,02202,,1520
2902203,Aramari,BA,02203,,1522
2402204,Canguaretama,RN,02204,,1524
4302204,Boa Vista do Buricá,RS,02204,,1526
2802205,Feira Nova,SE,02205,,1528
3302205,Itaperuna,RJ,02205,,1530
2302206,Beberibe,CE,02206,,1532
4202206,Benedito Novo,SC,02206,,1534
1302207,Juruá,AM,02207,,1536
2702207,Coqueiro Seco,AL,02207,,1538
3202207,Fundão,ES,02207,,1540
1702208,Araguatins,TO,02208,,1542
2202208,Campo Maior,PI,02208,,1544
4102208,Atalaia,PR,02208,,1546
2602209,Bom Jardim,PE,02209,,1548
3102209,Alvarenga,MG,02209,,1550
5002209,Bonito,MS,02209,,1552
4302220,Boa Vista do Cadeado,RS,02220,,1554
4302238,Boa Vista do Incra,RS,02238,,1556
2202251,Canavieira,PI,02251,,1558
2902252,Arataca,BA,02252,,1560
4302253,Boa Vista do Sul,RS,02253,,1562
3302254,Itatiaia,RJ,02254,,1564
3202256,Governador Lindenberg,ES,02256,,1566
3302270,Japeri,RJ,02270,,1568
2502300,Bom Sucesso,PB,02300,,1570
1502301,Capitão Poço,PA,02301,,1572
2902302,Aratuípe,BA,02302,,1574
2402303,Caraúbas,RN,02303,,1576
4302303,Bom Jesus,RS,02303,,1578
2802304,Frei Paulo,SE,02304,,1580
3302304,Laje do Muriaé,RJ,02304,,1582
2302305,Bela Cruz,CE,02305,,1584
4202305,Biguaçu,SC,02305,,1586
1302306,Jutaí,AM,02306,,1588
2702306,Coruripe,AL,02306,,1590
3202306,Guaçuí,ES,02306,,1592
1702307,Arapoema,TO,02307,,1594
2202307,Canto do Buriti,PI,02307,,1596
4102307,Balsa Nova,PR,02307,,1598
2602308,Bonito,PE,02308,,1600
3102308,Alvinópolis,MG,02308,,1602
5002308,Brasilândia,MS,02308,,1604
2102309,Buriti Bravo,MA,02309,,1606
3502309,Anhembi,SP,02309,,1608
2102325,Buriticupu,MA,02325,,1610
4302352,Bom Princípio,RS,02352,,1612
5202353,Arenópolis,GO,02353,,1614
2702355,Craíbas,AL,02355,,1616
2102358,Buritirana,MA,02358,,1618
2102374,Cachoeira Grande,MA,02374,,1620
4302378,Bom Progresso,RS,02378,,1622
1502400,Castanhal,PA,02400,,1624
2902401,Aurelino Leal,BA,02401,,1626
2402402,Carnaúba dos Dantas,RN,02402,,1628
4302402,Bom Retiro do Sul,RS,02402,,1630
2802403,Gararu,SE,02403,,1632
3302403,Macaé,RJ,02403,,1634
2302404,Boa Viagem,CE,02404,,1636
4202404,Blumenau,SC,02404,,1638
1302405,Lábrea,AM,02405,,1640
2702405,Delmiro Gouveia,AL,02405,,1642
3202405,Guarapari,ES,02405,,1644
1702406,Arraias,TO,02406,,1646
2202406,Capitão de Campos,PI,02406,,1648
4102406,Bandeirantes,PR,02406,,1650
2602407,Brejão,PE,02407,,1652
3102407,Alvorada de Minas,MG,02407,,1654
5002407,Caarapó,MS,02407,,1656
2102408,Cajapió,MA,02408,,1658
3502408,Anhumas,SP,02408,,1660
2502409,Bonito de Santa Fé,PB,02409,,1662
4202438,Bocaina do Sul,SC,02438,,1664
4302451,Boqueirão do Leão,RS,02451,,1666
3302452,Macuco,RJ,02452,,1668
4202453,Bombinhas,SC,02453,,1670
3202454,Ibatiba,ES,02454,,1672
2202455,Capitão Gervásio Oliveira,PI,02455,,1674
2902500,Baianópolis,BA,02500,,1676
2402501,Carnaubais,RN,02501,,1678
4302501,Bossoroca,RS,02501,,1680
2802502,General Maynard,SE,02502,,1682
3302502,Magé,RJ,02502,,1684
5202502,Aruanã,GO,02502,,1686
2302503,Brejo Santo,CE,02503,,1688
4202503,Bom Jardim da Serra,SC,02503,,1690
1302504,Manacapuru,AM,02504,,1692
2702504,Dois Riachos,AL,02504,,1694
3202504,Ibiraçu,ES,02504,,1696
5102504,Cáceres,MT,02504,,1698
2202505,Caracol,PI,02505,,1700
4102505,Barbosa Ferraz,PR,02505,,1702
2602506,Brejinho,PE,02506,,1704
3102506,Amparo do Serra,MG,02506,,1706
2102507,Cajari,MA,02507,,1708
3502507,Aparecida,SP,02507,,1710
2502508,Boqueirão,PB,02508,,1712
1502509,Chaves,PA,02509,,1714
4202537,Bom Jesus,SC,02537,,1716
2202539,Caraúbas do Piauí,PI,02539,,1718
1302553,Manaquiri,AM,02553,,1720
2702553,Estrela de Alagoas,AL,02553,,1722
3202553,Ibitirama,ES,02553,,1724
1702554,Augustinópolis,TO,02554,,1726
2202554,Caridade do Piauí,PI,02554,,1728
2102556,Campestre do Maranhão,MA,02556,,1730
4202578,Bom Jesus do Oeste,SC,02578,,1732
4302584,Bozano,RS,02584,,1734
2402600,Ceará-Mirim,RN,02600,,1736
4302600,Braga,RS,02600,,1738
2802601,Gracho Cardoso,SE,02601,,1740
3302601,Mangaratiba,RJ,02601,,1742
5202601,Aurilândia,GO,02601,,1744
2302602,Camocim,CE,02602,,1746
4202602,Bom Retiro,SC,02602,,1748
1302603,Manaus,AM,02603,,1750
2702603,Feira Grande,AL,02603,,1752
3202603,Iconha,ES,02603,,1754
5102603,Campinápolis,MT,02603,,1756
2202604,Castelo do Piauí,PI,02604,,1758
4102604,Barracão,PR,02604,,1760
2602605,Brejo da Madre de Deus,PE,02605,,1762
3102605,Andradas,MG,02605,,1764
5002605,Camapuã,MS,02605,,1766
2102606,Cândido Mendes,MA,02606,,1768
3502606,Aparecida d'Oeste,SP,02606,,1770
2502607,Igaracy,PB,02607,,1772
1502608,Colares,PA,02608,,1774
2902609,Baixa Grande,BA,02609,,1776
5102637,Campo Novo do Parecis,MT,02637,,1778
3202652,Irupi,ES,02652,,1780
2202653,Caxingó,PI,02653,,1782
2902658,Banzaê,BA,02658,,1784
4302659,Brochier,RS,02659,,1786
5102678,Campo Verde,MT,02678,,1788
5102686,Campos de Júlio,MT,02686,,1790
5102694,Canabrava do Norte,MT,02694,,1792
2802700,Ilha das Flores,SE,02700,,1794
3302700,Maricá,RJ,02700,,1796
2302701,Campos Sales,CE,02701,,1798
4202701,Botuverá,SC,02701,,1800
1302702,Manicoré,AM,02702,,1802
2702702,Feliz Deserto,AL,02702,,1804
3202702,Itaguaçu,ES,02702,,1806
5102702,Canarana,MT,02702,,1808
1702703,Aurora do Tocantins,TO,02703,,1810
2202703,Cocal,PI,02703,,1812
4102703,Barra do Jacaré,PR,02703,,1814
2602704,Buenos Aires,PE,02704,,1816
3102704,Cachoeira de Pajeú,MG,02704,,1818
5002704,Campo Grande,MS,02704,,1820
2102705,Cantanhede,MA,02705,,1822
3502705,Apiaí,SP,02705,,1824
2502706,Borborema,PB,02706,,1826
1502707,Conceição do Araguaia,PA,02707,,1828
2902708,Barra,BA,02708,,1830
2402709,Cerro Corá,RN,02709,,1832
4302709,Butiá,RS,02709,,1834
2202711,Cocal de Telha,PI,02711,,1836
2202729,Cocal dos Alves,PI,02729,,1838
2202737,Coivaras,PI,02737,,1840
2202752,Colônia do Gurguéia,PI,02752,,1842
4102752,Bela Vista da Caroba,PR,02752,,1844
2102754,Capinzal do Norte,MA,02754,,1846
3502754,Araçariguama,SP,02754,,1848
1502756,Concórdia do Pará,PA,02756,,1850
1502764,Cumaru do Norte,PA,02764,,1852
1502772,Curionópolis,PA,02772,,1854
2202778,Colônia do Piauí,PI,02778,,1856
5102793,Carlinda,MT,02793,,1858
2302800,Canindé,CE,02800,,1860
4202800,Braço do Norte,SC,02800,,1862
1302801,Maraã,AM,02801,,1864
2702801,Flexeiras,AL,02801,,1866
3202801,Itapemirim,ES,02801,,1868
2202802,Conceição do Canindé,PI,02802,,1870
4102802,Bela Vista do Paraíso,PR,02802,,1872
2602803,Buíque,PE,02803,,1874
3102803,Andrelândia,MG,02803,,1876
5002803,Caracol,MS,02803,,1878
2102804,Carolina,MA,02804,,1880
3502804,Araçatuba,SP,02804,,1882
2502805,Brejo do Cruz,PB,02805,,1884
1502806,Curralinho,PA,02806,,1886
2902807,Barra da Estiva,BA,02807,,1888
2402808,Coronel Ezequiel,RN,02808,,1890
4302808,Caçapava do Sul,RS,02808,,1892
2802809,Indiaroba,SE,02809,,1894
3302809,Mendes,RJ,02809,,1896
5202809,Avelinópolis,GO,02809,,1898
5102850,Castanheira,MT,02850,,1900
2202851,Coronel José Dias,PI,02851,,1902
3102852,Angelândia,MG,02852,,1904
1502855,Curuá,PA,02855,,1906
3302858,Mesquita,RJ,02858,,1908
4202859,Braço do Trombudo,SC,02859,,1910
4202875,Brunópolis,SC,02875,,1912
1302900,Maués,AM,02900,,1914
2702900,Girau do Ponciano,AL,02900,,1916
3202900,Itarana,ES,02900,,1918
1702901,Axixá do Tocantins,TO,02901,,1920
2202901,Corrente,PI,02901,,1922
4102901,Bituruna,PR,02901,,1924
2602902,Cabo de Santo Agostinho,PE,02902,,1926
3102902,Antônio Carlos,MG,02902,,1928
5002902,Cassilândia,MS,02902,,1930
2102903,Carutapera,MA,02903,,1932
3502903,Araçoiaba da Serra,SP,02903,,1934
2502904,Brejo dos Santos,PB,02904,,1936
1502905,Curuçá,PA,02905,,1938
2902906,Barra do Choça,BA,02906,,1940
2402907,Coronel João Pessoa,RN,02907,,1942
4302907,Cacequi,RS,02907,,1944
2802908,Itabaiana,SE,02908,,1946
3302908,Miguel Pereira,RJ,02908,,1948
2302909,Capistrano,CE,02909,,1950
4202909,Brusque,SC,02909,,1952
1502939,Dom Eliseu,PA,02939,,1954
5002951,Chapadão do Sul,MS,02951,,1956
1502954,Eldorado dos Carajás,PA,02954,,1958
2103000,Caxias,MA,03000,,1960
3503000,Aramina,SP,03000,,1962
2503001,Caaporã,PB,03001,,1964
1503002,Faro,PA,03002,,1966
2903003,Barra do Mendes,BA,03003,,1968
2403004,Cruzeta,RN,03004,,1970
4303004,Cachoeira do Sul,RS,03004,,1972
2803005,Itabaianinha,SE,03005,,1974
3303005,Miracema,RJ,03005,,1976
2303006,Caridade,CE,03006,,1978
4203006,Caçador,SC,03006,,1980
1303007,Nhamundá,AM,03007,,1982
2703007,Ibateguara,AL,03007,,1984
3203007,Iúna,ES,03007,,1986
5103007,Chapada dos Guimarães,MT,03007,,1988
1703008,Babaçulândia,TO,03008,,1990
2203008,Cristalândia do Piauí,PI,03008,,1992
4103008,Boa Esperança,PR,03008,,1994
2603009,Cabrobó,PE,03009,,1996
3103009,Antônio Dias,MG,03009,,1998
4103024,Boa Esperança do Iguaçu,PR,03024,,2000
4103040,Boa Ventura de São Roque,PR,03040,,2002
1503044,Floresta do Araguaia,PA,03044,,2004
3203056,Jaguaré,ES,03056,,2006
5103056,Cláudia,MT,03056,,2008
1703057,Bandeirantes do Tocantins,TO,03057,,2010
4103057,Boa Vista da Aparecida,PR,03057,,2012
1703073,Barra do Ouro,TO,03073,,2014
1503077,Garrafão do Norte,PA,03077,,2016
1503093,Goianésia do Pará,PA,03093,,2018
2503100,Cabaceiras,PB,03100,,2020
1503101,Gurupá,PA,03101,,2022
2903102,Barra do Rocha,BA,03102,,2024
2403103,Currais Novos,RN,03103,,2026
4303103,Cachoeirinha,RS,03103,,2028
2803104,Itabi,SE,03104,,2030
3303104,Natividade,RJ,03104,,2032
5203104,Baliza,GO,03104,,2034
2303105,Cariré,CE,03105,,2036
4203105,Caibi,SC,03105,,2038
1303106,Nova Olinda do Norte,AM,03106,,2040
2703106,Igaci,AL,03106,,2042
3203106,Jerônimo Monteiro,ES,03106,,2044
5103106,Cocalinho,MT,03106,,2046
1703107,Barrolândia,TO,03107,,2048
2203107,Cristino Castro,PI,03107,,2050
4103107,Bocaiúva do Sul,PR,03107,,2052
2603108,Cachoeirinha,PE,03108,,2054
3103108,Antônio Prado de Minas,MG,03108,,2056
5003108,Corguinho,MS,03108,,2058
2103109,Cedral,MA,03109,,2060
3503109,Arandu,SP,03109,,2062
2103125,Central do Maranhão,MA,03125,,2064
3203130,João Neiva,ES,03130,,2066
4203154,Calmon,SC,03154,,2068
4103156,Bom Jesus do Sul,PR,03156,,2070
5003157,Coronel Sapucaia,MS,03157,,2072
2103158,Centro do Guilherme,MA,03158,,2074
3503158,Arapeí,SP,03158,,2076
3203163,Laranja da Terra,ES,03163,,2078
2103174,Centro Novo do Maranhão,MA,03174,,2080
1503200,Igarapé-Açu,PA,03200,,2082
2903201,Barreiras,BA,03201,,2084
2403202,Doutor Severiano,RN,03202,,2086
4303202,Cacique Doble,RS,03202,,2088
2803203,Itaporanga d'Ajuda,SE,03203,,2090
3303203,Nilópolis,RJ,03203,,2092
5203203,Barro Alto,GO,03203,,2094
2303204,Caririaçu,CE,03204,,2096
4203204,Camboriú,SC,03204,,2098
1303205,Novo Airão,AM,03205,,2100
2703205,Igreja Nova,AL,03205,,2102
3203205,Linhares,ES,03205,,2104
5103205,Colíder,MT,03205,,2106
1703206,Bernardo Sayão,TO,03206,,2108
2203206,Curimatá,PI,03206,,2110
4103206,Bom Sucesso,PR,03206,,2112
2603207,Caetés,PE,03207,,2114
3103207,Araçaí,MG,03207,,2116
5003207,Corumbá,MS,03207,,2118
2103208,Chapadinha,MA,03208,,2120
3503208,Araraquara,SP,03208,,2122
2503209,Cabedelo,PB,03209,,2124
4103222,Bom Sucesso do Sul,PR,03222,,2126
2203230,Currais,PI,03230,,2128
2903235,Barro Alto,BA,03235,,2130
2403251,Parnamirim,RN,03251,,2132
4203253,Capão Alto,SC,03253,,2134
5103254,Colniza,MT,03254,,2136
2203255,Curralinhos,PI,03255,,2138
5003256,Costa Rica,MS,03256,,2140
2103257,Cidelândia,MA,03257,,2142
2203271,Curral Novo do Piauí,PI,03271,,2144
2903276,Barrocas,BA,03276,,2146
2903300,Barro Preto,BA,03300,,2148
2403301,Encanto,RN,03301,,2150
4303301,Caibaté,RS,03301,,2152
2803302,Japaratuba,SE,03302,,2154
3303302,Niterói,RJ,03302,,2156
5203302,Bela Vista de Goiás,GO,03302,,2158
2303303,Cariús,CE,03303,,2160
4203303,Campo Alegre,SC,03303,,2162
1303304,Novo Aripuanã,AM,03304,,2164
2703304,Inhapi,AL,03304,,2166
3203304,Mantenópolis,ES,03304,,2168
5103304,Comodoro,MT,03304,,2170
1703305,Bom Jesus do Tocantins,TO,03305,,2172
2203305,Demerval Lobão,PI,03305,,2174
4103305,Borrazópolis,PR,03305,,2176
2603306,Calçado,PE,03306,,2178
3103306,Aracitaba,MG,03306,,2180
5003306,Coxim,MS,03306,,2182
2103307,Codó,MA,03307,,2184
3503307,Araras,SP,03307,,2186
2503308,Cachoeira dos Índios,PB,03308,,2188
1503309,Igarapé-Miri,PA,03309,,2190
3203320,Marataízes,ES,03320,,2192
3203346,Marechal Floriano,ES,03346,,2194
3203353,Marilândia,ES,03353,,2196
5103353,Confresa,MT,03353,,2198
2203354,Dirceu Arcoverde,PI,03354,,2200
4103354,Braganey,PR,03354,,2202
3503356,Arco-Íris,SP,03356,,2204
5103361,Conquista D'Oeste,MT,03361,,2206
4103370,Brasilândia do Sul,PR,03370,,2208
5103379,Cotriguaçu,MT,03379,,2210
2403400,Equador,RN,03400,,2212
4303400,Caiçara,RS,03400,,2214
2803401,Japoatã,SE,03401,,2216
3303401,Nova Friburgo,RJ,03401,,2218
5203401,Bom Jardim de Goiás,GO,03401,,2220
2303402,Carnaubal,CE,03402,,2222
4203402,Campo Belo do Sul,SC,03402,,2224
1303403,Parintins,AM,03403,,2226
2703403,Jacaré dos Homens,AL,03403,,2228
3203403,Mimoso do Sul,ES,03403,,2230
5103403,Cuiabá,MT,03403,,2232
2203404,Dom Expedito Lopes,PI,03404,,2234
4103404,Cafeara,PR,03404,,2236
2603405,Calumbi,PE,03405,,2238
3103405,Araçuaí,MG,03405,,2240
2103406,Coelho Neto,MA,03406,,2242
3503406,Arealva,SP,03406,,2244
2503407,Cacimba de Areia,PB,03407,,2246
1503408,Inhangapi,PA,03408,,2248
2903409,Belmonte,BA,03409,,2250
2203420,Domingos Mourão,PI,03420,,2252
5103437,Curvelândia,MT,03437,,2254
5103452,Denise,MT,03452,,2256
2203453,Dom Inocêncio,PI,03453,,2258
4103453,Cafelândia,PR,03453,,2260
2603454,Camaragibe,PE,03454,,2262
5003454,Deodápolis,MS,03454,,2264
1503457,Ipixuna do Pará,PA,03457,,2266
4103479,Cafezal do Sul,PR,03479,,2268
5003488,Dois Irmãos do Buriti,MS,03488,,2270
2803500,Lagarto,SE,03500,,2272
3303500,Nova Iguaçu,RJ,03500,,2274
5203500,Bom Jesus de Goiás,GO,03500,,2276
2303501,Cascavel,CE,03501,,2278
4203501,Campo Erê,SC,03501,,2280
1303502,Pauini,AM,03502,,2282
2703502,Jacuípe,AL,03502,,2284
3203502,Montanha,ES,03502,,2286
5103502,Diamantino,MT,03502,,2288
2203503,Elesbão Veloso,PI,03503,,2290
4103503,Califórnia,PR,03503,,2292
2603504,Camocim de São Félix,PE,03504,,2294
3103504,Araguari,MG,03504,,2296
5003504,Douradina,MS,03504,,2298
2103505,Colinas,MA,03505,,2300
3503505,Areias,SP,03505,,2302
2503506,Cacimba de Dentro,PB,03506,,2304
1503507,Irituia,PA,03507,,2306
2903508,Belo Campo,BA,03508,,2308
2403509,Espírito Santo,RN,03509,,2310
4303509,Camaquã,RS,03509,,2312
1303536,Presidente Figueiredo,AM,03536,,2314
2103554,Conceição do Lago-Açu,MA,03554,,2316
2503555,Cacimbas,PB,03555,,2318
4303558,Camargo,RS,03558,,2320
5203559,Bonfinópolis,GO,03559,,2322
1303569,Rio Preto da Eva,AM,03569,,2324
5203575,Bonópolis,GO,03575,,2326
2303600,Catarina,CE,03600,,2328
4203600,Campos Novos,SC,03600,,2330
1303601,Santa Isabel do Rio Negro,AM,03601,,2332
2703601,Japaratinga,AL,03601,,2334
3203601,Mucurici,ES,03601,,2336
5103601,Dom Aquino,MT,03601,,2338
1703602,Brasilândia do Tocantins,TO,03602,,2340
2203602,Eliseu Martins,PI,03602,,2342
4103602,Cambará,PR,03602,,2344
2603603,Camutanga,PE,03603,,2346
3103603,Arantina,MG,03603,,2348
2103604,Coroatá,MA,03604,,2350
3503604,Areiópolis,SP,03604,,2352
2503605,Caiçara,PB,03605,,2354
1503606,Itaituba,PA,03606,,2356
2903607,Biritinga,BA,03607,,2358
2403608,Extremoz,RN,03608,,2360
4303608,Cambará do Sul,RS,03608,,2362
2803609,Laranjeiras,SE,03609,,2364
3303609,Paracambi,RJ,03609,,2366
5203609,Brazabrantes,GO,03609,,2368
2303659,Catunda,CE,03659,,2370
4303673,Campestre da Serra,RS,03673,,2372
1303700,Santo Antônio do Içá,AM,03700,,2374
2703700,Jaramataia,AL,03700,,2376
3203700,Muniz Freire,ES,03700,,2378
5103700,Feliz Natal,MT,03700,,2380
1703701,Brejinho de Nazaré,TO,03701,,2382
2203701,Esperantina,PI,03701,,2384
4103701,Cambé,PR,03701,,2386
2603702,Canhotinho,PE,03702,,2388
3103702,Araponga,MG,03702,,2390
5003702,Dourados,MS,03702,,2392
2103703,Cururupu,MA,03703,,2394
3503703,Ariranha,SP,03703,,2396
2503704,Cajazeiras,PB,03704,,2398
1503705,Itupiranga,PA,03705,,2400
2903706,Boa Nova,BA,03706,,2402
2403707,Felipe Guerra,RN,03707,,2404
4303707,Campina das Missões,RS,03707,,2406
2803708,Macambira,SE,03708,,2408
3303708,Paraíba do Sul,RJ,03708,,2410
2303709,Caucaia,CE,03709,,2412
4203709,Canelinha,SC,03709,,2414
2203750,Fartura do Piauí,PI,03750,,2416
3103751,Araporã,MG,03751,,2418
5003751,Eldorado,MS,03751,,2420
2103752,Davinópolis,MA,03752,,2422
2503753,Cajazeirinhas,PB,03753,,2424
1503754,Jacareacanga,PA,03754,,2426
2403756,Fernando Pedroza,RN,03756,,2428
2703759,Jequiá da Praia,AL,03759,,2430
1703800,Buriti do Tocantins,TO,03800,,2432
2203800,Flores do Piauí,PI,03800,,2434
4103800,Cambira,PR,03800,,2436
2603801,Capoeiras,PE,03801,,2438
3103801,Arapuá,MG,03801,,2440
5003801,Fátima do Sul,MS,03801,,2442
2103802,Dom Pedro,MA,03802,,2444
3503802,Artur Nogueira,SP,03802,,2446
2503803,Caldas Brandão,PB,03803,,2448
1503804,Jacundá,PA,03804,,2450
2903805,Boa Vista do Tupim,BA,03805,,2452
2403806,Florânia,RN,03806,,2454
4303806,Campinas do Sul,RS,03806,,2456
2803807,Malhada dos Bois,SE,03807,,2458
3303807,Paraty,RJ,03807,,2460
5203807,Britânia,GO,03807,,2462
2303808,Cedro,CE,03808,,2464
4203808,Canoinhas,SC,03808,,2466
1303809,São Gabriel da Cachoeira,AM,03809,,2468
2703809,Joaquim Gomes,AL,03809,,2470
3203809,Muqui,ES,03809,,2472
5103809,Figueirópolis D'Oeste,MT,03809,,2474
1703826,Cachoeirinha,TO,03826,,2476
1703842,Campos Lindos,TO,03842,,2478
3303856,Paty do Alferes,RJ,03856,,2480
5103858,Gaúcha do Norte,MT,03858,,2482
2203859,Floresta do Piauí,PI,03859,,2484
1703867,Cariri do Tocantins,TO,03867,,2486
1703883,Carmolândia,TO,03883,,2488
1703891,Carrasco Bonito,TO,03891,,2490
2603900,Carnaíba,PE,03900,,2492
3103900,Araújos,MG,03900,,2494
5003900,Figueirão,MS,03900,,2496
2103901,Duque Bacelar,MA,03901,,2498
3503901,Arujá,SP,03901,,2500
2503902,Camalaú,PB,03902,,2502
1503903,Juruti,PA,03903,,2504
2903904,Bom Jesus da Lapa,BA,03904,,2506
2403905,Francisco Dantas,RN,03905,,2508
4303905,Campo Bom,RS,03905,,2510
2803906,Malhador,SE,03906,,2512
3303906,Petrópolis,RJ,03906,,2514
5203906,Buriti Alegre,GO,03906,,2516
2303907,Chaval,CE,03907,,2518
4203907,Capinzal,SC,03907,,2520
1303908,São Paulo de Olivença,AM,03908,,2522
2703908,Jundiá,AL,03908,,2524
3203908,Nova Venécia,ES,03908,,2526
5103908,General Carneiro,MT,03908,,2528
1703909,Caseara,TO,03909,,2530
2203909,Floriano,PI,03909,,2532
4103909,Campina da Lagoa,PR,03909,,2534
2603926,Carnaubeira da Penha,PE,03926,,2536
2303931,Choró,CE,03931,,2538
5203939,Buriti de Goiás,GO,03939,,2540
3503950,Aspásia,SP,03950,,2542
2903953,Bom Jesus da Serra,BA,03953,,2544
3303955,Pinheiral,RJ,03955,,2546
2303956,Chorozinho,CE,03956,,2548
4203956,Capivari de Baixo,SC,03956,,2550
1303957,São Sebastião do Uatumã,AM,03957,,2552
5103957,Glória D'Oeste,MT,03957,,2554
4103958,Campina do Simão,PR,03958,,2556
5203962,Buritinópolis,GO,03962,,2558
1504000,Limoeiro do Ajuru,PA,04000,,2560
2904001,Boninal,BA,04001,,2562
2404002,Frutuoso Gomes,RN,04002,,2564
4304002,Campo Novo,RS,04002,,2566
